"age","workclass","fnlwgt","education","education-num","marital-status","occupation","relationship","race","sex","capital-gain","capital-loss","hours-per-week","native-country","class (income)"
17,"Private",173807,"11th",7,"Never-married","Craft-repair","Own-child","White","Female",0,0,15,"United-States","<=50K"
35,"Private",217893,"HS-grad",9,"Divorced","Sales","Not-in-family","White","Female",0,0,30,"United-States","<=50K"
32,"Private",270968,"Bachelors",13,"Divorced","Exec-managerial","Not-in-family","White","Female",0,0,50,"United-States",">50K"
23,"Private",199915,"Bachelors",13,"Never-married","Adm-clerical","Own-child","White","Female",0,0,35,"United-States","<=50K"
47,"Private",107682,"HS-grad",9,"Divorced","Adm-clerical","Unmarried","White","Female",0,0,48,"United-States","<=50K"
25,"Private",188507,"7th-8th",4,"Never-married","Machine-op-inspct","Other-relative","White","Female",0,0,40,"Dominican-Republic","<=50K"
19,"Private",177839,"HS-grad",9,"Never-married","Other-service","Own-child","White","Female",0,0,15,"United-States","<=50K"
32,"Private",430175,"HS-grad",9,"Divorced","Craft-repair","Other-relative","Black","Female",0,0,50,"United-States","<=50K"
44,"Federal-gov",240628,"Assoc-acdm",12,"Divorced","Exec-managerial","Not-in-family","White","Female",2354,0,40,"United-States","<=50K"
55,"Private",28735,"HS-grad",9,"Divorced","Adm-clerical","Unmarried","Amer-Indian-Eskimo","Female",0,0,45,"United-States","<=50K"
59,"Private",113203,"HS-grad",9,"Divorced","Adm-clerical","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
31,"Private",118149,"Some-college",10,"Never-married","Exec-managerial","Not-in-family","Black","Female",0,0,40,"United-States","<=50K"
18,"Private",267965,"11th",7,"Never-married","Sales","Not-in-family","White","Female",0,0,15,"United-States","<=50K"
53,"Private",117058,"HS-grad",9,"Divorced","Other-service","Unmarried","White","Female",0,0,40,"United-States","<=50K"
36,"State-gov",210830,"Masters",14,"Never-married","Prof-specialty","Own-child","White","Female",0,0,30,"United-States","<=50K"
29,"Private",196420,"HS-grad",9,"Never-married","Exec-managerial","Not-in-family","White","Female",0,0,45,"United-States","<=50K"
52,"Private",172165,"10th",6,"Divorced","Other-service","Other-relative","White","Female",0,0,25,"United-States","<=50K"
22,"Private",119359,"Bachelors",13,"Never-married","Exec-managerial","Own-child","Asian-Pac-Islander","Female",0,0,40,"United-States","<=50K"
44,"Self-emp-not-inc",109684,"Masters",14,"Divorced","Exec-managerial","Unmarried","White","Female",0,0,40,"United-States","<=50K"
49,"Private",125421,"HS-grad",9,"Divorced","Adm-clerical","Unmarried","White","Female",0,0,38,"United-States","<=50K"
50,"Private",113290,"HS-grad",9,"Married-civ-spouse","Sales","Wife","White","Female",0,0,15,"United-States","<=50K"
26,"Private",58098,"Some-college",10,"Never-married","Adm-clerical","Not-in-family","White","Female",0,1974,40,"United-States","<=50K"
49,"Federal-gov",35406,"HS-grad",9,"Widowed","Exec-managerial","Not-in-family","White","Female",0,0,20,"United-States","<=50K"
22,"Private",199419,"HS-grad",9,"Married-civ-spouse","Sales","Wife","White","Female",0,0,40,"United-States","<=50K"
67,"Local-gov",176931,"7th-8th",4,"Widowed","Other-service","Not-in-family","White","Female",0,0,20,"United-States","<=50K"
52,"Federal-gov",312500,"Assoc-voc",11,"Divorced","Farming-fishing","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
18,"Private",184016,"11th",7,"Never-married","Sales","Own-child","White","Female",0,0,20,"United-States","<=50K"
42,"Private",102085,"HS-grad",9,"Divorced","Other-service","Own-child","White","Female",0,0,15,"United-States","<=50K"
51,"Private",162988,"10th",6,"Divorced","Other-service","Unmarried","White","Female",0,0,25,"United-States","<=50K"
24,"Private",310380,"Some-college",10,"Married-spouse-absent","Adm-clerical","Own-child","Black","Female",0,0,45,"United-States","<=50K"
26,"Private",311497,"Bachelors",13,"Never-married","Exec-managerial","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
63,"Private",106910,"5th-6th",3,"Widowed","Other-service","Other-relative","Asian-Pac-Islander","Female",0,0,19,"Philippines","<=50K"
75,"Private",71898,"Preschool",1,"Never-married","Priv-house-serv","Not-in-family","Asian-Pac-Islander","Female",0,0,48,"Philippines","<=50K"
52,"Private",222107,"Some-college",10,"Divorced","Sales","Unmarried","White","Female",0,0,50,"United-States","<=50K"
40,"Federal-gov",391744,"HS-grad",9,"Never-married","Adm-clerical","Unmarried","Black","Female",0,0,40,"United-States","<=50K"
21,"State-gov",39236,"Some-college",10,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,8,"United-States","<=50K"
30,"Private",86808,"Bachelors",13,"Never-married","Prof-specialty","Other-relative","White","Female",0,0,40,"United-States","<=50K"
21,"Private",184756,"Some-college",10,"Never-married","Adm-clerical","Own-child","White","Female",0,0,16,"United-States","<=50K"
51,"State-gov",105943,"HS-grad",9,"Married-civ-spouse","Adm-clerical","Wife","White","Female",3908,0,40,"United-States","<=50K"
40,"Private",101272,"HS-grad",9,"Divorced","Adm-clerical","Not-in-family","White","Female",0,0,32,"United-States","<=50K"
55,"Private",179534,"11th",7,"Widowed","Handlers-cleaners","Unmarried","White","Female",0,0,40,"United-States","<=50K"
26,"Local-gov",167261,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
28,"Local-gov",251854,"Some-college",10,"Never-married","Adm-clerical","Unmarried","Black","Female",0,0,40,"United-States","<=50K"
51,"Private",302579,"HS-grad",9,"Divorced","Other-service","Other-relative","Black","Female",0,0,30,"United-States","<=50K"
36,"Private",83471,"HS-grad",9,"Widowed","Other-service","Unmarried","Asian-Pac-Islander","Female",0,0,20,"United-States","<=50K"
23,"Private",170070,"12th",8,"Never-married","Other-service","Not-in-family","White","Female",0,0,38,"United-States","<=50K"
18,"Private",335665,"11th",7,"Never-married","Other-service","Other-relative","Black","Female",0,0,24,"United-States","<=50K"
42,"Private",159911,"HS-grad",9,"Divorced","Other-service","Unmarried","White","Female",0,0,40,"United-States","<=50K"
22,"Private",133833,"Some-college",10,"Never-married","Adm-clerical","Own-child","White","Female",0,0,40,"United-States","<=50K"
30,"Private",182833,"Some-college",10,"Never-married","Exec-managerial","Own-child","Black","Female",0,0,40,"United-States","<=50K"
22,"Private",383603,"Some-college",10,"Never-married","Adm-clerical","Own-child","White","Female",0,0,40,"United-States","<=50K"
43,"Private",184846,"HS-grad",9,"Widowed","Machine-op-inspct","Unmarried","White","Female",0,0,60,"United-States","<=50K"
35,"Private",112512,"HS-grad",9,"Widowed","Other-service","Own-child","White","Female",0,0,40,"United-States","<=50K"
28,"Private",137296,"Assoc-acdm",12,"Never-married","Other-service","Not-in-family","Black","Female",0,0,40,"United-States","<=50K"
28,"Private",37821,"Some-college",10,"Divorced","Sales","Unmarried","White","Female",0,0,45,"United-States","<=50K"
25,"Private",295108,"HS-grad",9,"Never-married","Handlers-cleaners","Unmarried","Black","Female",0,0,25,"United-States","<=50K"
31,"Private",240283,"Bachelors",13,"Married-civ-spouse","Adm-clerical","Wife","White","Female",0,0,40,"United-States",">50K"
24,"Private",196332,"HS-grad",9,"Never-married","Other-service","Own-child","Black","Female",0,0,40,"United-States","<=50K"
46,"Private",225065,"Preschool",1,"Married-civ-spouse","Machine-op-inspct","Wife","White","Female",0,0,40,"Mexico","<=50K"
18,"Private",96483,"HS-grad",9,"Never-married","Other-service","Own-child","Asian-Pac-Islander","Female",0,0,20,"United-States","<=50K"
45,"State-gov",36032,"HS-grad",9,"Divorced","Protective-serv","Unmarried","Black","Female",0,0,40,"United-States","<=50K"
30,"Private",174215,"Doctorate",16,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,15,"United-States","<=50K"
24,"Private",228772,"5th-6th",3,"Never-married","Machine-op-inspct","Other-relative","White","Female",0,0,40,"Mexico","<=50K"
22,"Private",242912,"HS-grad",9,"Never-married","Other-service","Unmarried","White","Female",0,0,35,"United-States","<=50K"
48,"Local-gov",121622,"Masters",14,"Never-married","Prof-specialty","Unmarried","White","Female",0,1380,40,"United-States","<=50K"
18,"Private",201613,"12th",8,"Never-married","Sales","Own-child","White","Female",0,0,20,"United-States","<=50K"
26,"Private",139116,"Some-college",10,"Never-married","Other-service","Own-child","Black","Female",0,0,50,"United-States","<=50K"
34,"Private",271933,"Masters",14,"Never-married","Exec-managerial","Unmarried","White","Female",0,0,50,"United-States","<=50K"
30,"Private",145231,"Assoc-acdm",12,"Divorced","Adm-clerical","Own-child","White","Female",0,1762,40,"United-States","<=50K"
23,"State-gov",170091,"Some-college",10,"Never-married","Prof-specialty","Own-child","White","Female",0,0,6,"United-States","<=50K"
35,"Private",276153,"Bachelors",13,"Never-married","Tech-support","Not-in-family","Asian-Pac-Islander","Female",4650,0,40,"United-States","<=50K"
53,"Federal-gov",105788,"Bachelors",13,"Divorced","Exec-managerial","Unmarried","Black","Female",0,0,50,"United-States",">50K"
32,"Private",168443,"Masters",14,"Married-civ-spouse","Exec-managerial","Wife","White","Female",0,0,40,"United-States","<=50K"
33,"Private",120201,"HS-grad",9,"Divorced","Adm-clerical","Own-child","Other","Female",0,0,65,"United-States","<=50K"
44,"State-gov",87282,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","Asian-Pac-Islander","Female",0,0,38,"United-States","<=50K"
42,"Private",409902,"HS-grad",9,"Never-married","Exec-managerial","Unmarried","Black","Female",0,0,25,"United-States","<=50K"
35,"Private",283305,"Bachelors",13,"Never-married","Exec-managerial","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
34,"Self-emp-inc",114733,"Assoc-acdm",12,"Married-civ-spouse","Adm-clerical","Wife","White","Female",0,0,36,"United-States","<=50K"
44,"State-gov",395078,"HS-grad",9,"Divorced","Adm-clerical","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
49,"Local-gov",159641,"Bachelors",13,"Divorced","Exec-managerial","Unmarried","White","Female",0,625,40,"United-States","<=50K"
31,"Private",128493,"HS-grad",9,"Divorced","Other-service","Not-in-family","White","Female",0,0,25,"United-States","<=50K"
30,"State-gov",290677,"Masters",14,"Never-married","Adm-clerical","Not-in-family","Black","Female",0,0,20,"United-States","<=50K"
22,"Private",203182,"Bachelors",13,"Never-married","Exec-managerial","Unmarried","White","Female",0,0,30,"United-States","<=50K"
26,"Private",166666,"Some-college",10,"Never-married","Other-service","Not-in-family","White","Female",0,0,35,"United-States","<=50K"
46,"Local-gov",146497,"HS-grad",9,"Divorced","Prof-specialty","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
38,"Private",162322,"Assoc-voc",11,"Never-married","Tech-support","Own-child","White","Female",0,0,40,"United-States","<=50K"
19,"Private",252862,"Assoc-voc",11,"Never-married","Prof-specialty","Own-child","White","Female",0,0,40,"United-States","<=50K"
18,"Private",151866,"Some-college",10,"Never-married","Sales","Not-in-family","White","Female",0,0,20,"United-States","<=50K"
60,"Private",297261,"Some-college",10,"Widowed","Sales","Not-in-family","White","Female",0,0,15,"United-States","<=50K"
43,"Private",148998,"HS-grad",9,"Divorced","Adm-clerical","Unmarried","White","Female",0,0,40,"United-States","<=50K"
42,"Private",143046,"HS-grad",9,"Never-married","Other-service","Own-child","White","Female",0,0,40,"United-States","<=50K"
31,"Private",198452,"Bachelors",13,"Never-married","Adm-clerical","Own-child","White","Female",0,0,40,"United-States","<=50K"
24,"Private",376393,"Assoc-voc",11,"Never-married","Sales","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
21,"State-gov",151790,"Some-college",10,"Never-married","Adm-clerical","Own-child","White","Female",0,0,30,"United-States","<=50K"
35,"Private",214896,"HS-grad",9,"Divorced","Adm-clerical","Not-in-family","White","Female",0,0,45,"United-States","<=50K"
32,"Private",462255,"Bachelors",13,"Divorced","Exec-managerial","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
17,"Private",187308,"10th",6,"Never-married","Other-service","Own-child","White","Female",0,0,15,"United-States","<=50K"
45,"Local-gov",189890,"HS-grad",9,"Never-married","Adm-clerical","Unmarried","White","Female",0,0,40,"United-States","<=50K"
19,"Private",63434,"Some-college",10,"Never-married","Machine-op-inspct","Not-in-family","White","Female",0,0,35,"United-States","<=50K"
45,"Private",1366120,"Assoc-voc",11,"Divorced","Other-service","Not-in-family","White","Female",0,0,8,"United-States","<=50K"
34,"Local-gov",134886,"HS-grad",9,"Married-civ-spouse","Other-service","Wife","White","Female",0,1740,35,"United-States","<=50K"
51,"Private",74784,"Bachelors",13,"Divorced","Sales","Not-in-family","White","Female",0,0,60,"United-States","<=50K"
23,"Private",406641,"Some-college",10,"Never-married","Handlers-cleaners","Other-relative","White","Female",0,0,18,"United-States","<=50K"
25,"Private",180212,"HS-grad",9,"Never-married","Adm-clerical","Unmarried","Black","Female",0,0,40,"United-States","<=50K"
26,"Local-gov",80485,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,38,"United-States","<=50K"
52,"Private",167527,"11th",7,"Widowed","Other-service","Unmarried","Black","Female",0,0,40,"United-States","<=50K"
35,"Private",210150,"HS-grad",9,"Divorced","Adm-clerical","Unmarried","White","Female",0,0,40,"United-States","<=50K"
39,"Private",179824,"HS-grad",9,"Never-married","Machine-op-inspct","Unmarried","Black","Female",0,0,36,"United-States","<=50K"
39,"Private",108069,"Some-college",10,"Never-married","Craft-repair","Unmarried","White","Female",0,0,40,"United-States","<=50K"
38,"Private",31053,"HS-grad",9,"Divorced","Exec-managerial","Unmarried","White","Female",0,0,40,"United-States","<=50K"
54,"Private",87205,"HS-grad",9,"Widowed","Other-service","Not-in-family","White","Female",0,0,15,"United-States","<=50K"
45,"Private",191703,"HS-grad",9,"Never-married","Adm-clerical","Own-child","Black","Female",0,0,40,"United-States","<=50K"
23,"Local-gov",185575,"Bachelors",13,"Never-married","Prof-specialty","Own-child","White","Female",0,0,40,"United-States","<=50K"
31,"Private",187901,"Some-college",10,"Never-married","Sales","Not-in-family","White","Female",0,1504,40,"United-States","<=50K"
63,"Private",113756,"HS-grad",9,"Never-married","Exec-managerial","Own-child","White","Female",0,0,40,"United-States","<=50K"
29,"Private",198825,"HS-grad",9,"Never-married","Exec-managerial","Not-in-family","White","Female",0,0,38,"United-States","<=50K"
42,"Self-emp-not-inc",352196,"HS-grad",9,"Separated","Other-service","Not-in-family","White","Female",0,0,22,"United-States","<=50K"
46,"Local-gov",180010,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Wife","White","Female",0,0,40,"United-States",">50K"
46,"Without-pay",142210,"HS-grad",9,"Married-civ-spouse","Machine-op-inspct","Wife","White","Female",0,0,25,"United-States","<=50K"
33,"Private",415706,"5th-6th",3,"Separated","Other-service","Unmarried","White","Female",0,0,40,"Mexico","<=50K"
26,"Private",343506,"HS-grad",9,"Never-married","Other-service","Own-child","Black","Female",0,0,40,"United-States","<=50K"
49,"Local-gov",116163,"Bachelors",13,"Divorced","Prof-specialty","Unmarried","White","Female",0,0,50,"France","<=50K"
55,"State-gov",153451,"HS-grad",9,"Married-civ-spouse","Tech-support","Wife","White","Female",0,1887,40,"United-States",">50K"
27,"Private",33429,"Some-college",10,"Divorced","Adm-clerical","Unmarried","White","Female",0,0,40,"United-States","<=50K"
31,"Private",169583,"HS-grad",9,"Never-married","Exec-managerial","Own-child","White","Female",0,0,40,"United-States","<=50K"
